compound,driver_number,lap_end,lap_start,meeting_key,session_key,stint_number,tyre_age_at_start
SOFT,18,14,12,1220,9166,5,3
SOFT,27,18,12,1220,9166,3,4
SOFT,22,15,13,1220,9166,4,0
SOFT,1,19,14,1220,9166,4,3
TEST_UNKNOWN,4,20,14,1220,9166,4,0
MEDIUM,20,23,14,1220,9166,3,0
HARD,55,24,14,1220,9166,3,0
SOFT,18,17,15,1220,9166,6,0
TEST_UNKNOWN,81,21,15,1220,9166,3,0
MEDIUM,44,22,15,1220,9166,4,0
MEDIUM,14,23,15,1220,9166,5,6
TEST_UNKNOWN,77,24,15,1220,9166,3,0
SOFT,11,25,15,1220,9166,4,6
SOFT,22,21,16,1220,9166,5,3
SOFT,31,22,16,1220,9166,3,0
HARD,23,24,16,1220,9166,5,0
SOFT,10,23,17,1220,9166,3,0
TEST_UNKNOWN,24,23,17,1220,9166,3,0
HARD,16,25,17,1220,9166,3,0
MEDIUM,2,27,17,1220,9166,4,0
SOFT,40,24,18,1220,9166,3,0
MEDIUM,63,24,18,1220,9166,3,0
HARD,27,24,19,1220,9166,4,7
HARD,1,25,20,1220,9166,5,5
SOFT,4,24,21,1220,9166,5,0
SOFT,81,26,22,1220,9166,4,0
SOFT,40,28,25,1220,9166,4,7
SOFT,1,3,1,1220,9167,1,0
TEST_UNKNOWN,10,3,1,1220,9167,1,0
TEST_UNKNOWN,14,3,1,1220,9167,1,0
TEST_UNKNOWN,18,3,1,1220,9167,1,0
TEST_UNKNOWN,23,3,1,1220,9167,1,0
TEST_UNKNOWN,31,3,1,1220,9167,1,0
TEST_UNKNOWN,2,5,1,1220,9167,1,0
MEDIUM,4,5,1,1220,9167,1,0
MEDIUM,11,5,1,1220,9167,1,0
TEST_UNKNOWN,16,5,1,1220,9167,1,0
TEST_UNKNOWN,44,5,1,1220,9167,1,0
TEST_UNKNOWN,55,5,1,1220,9167,1,0
HARD,40,5,1,1220,9167,1,0
TEST_UNKNOWN,63,5,1,1220,9167,1,0
MEDIUM,81,5,1,1220,9167,1,0
MEDIUM,20,6,1,1220,9167,1,0
HARD,22,7,1,1220,9167,1,0
TEST_UNKNOWN,24,7,1,1220,9167,1,0
TEST_UNKNOWN,27,7,1,1220,9167,1,0
TEST_UNKNOWN,77,7,1,1220,9167,1,0
MEDIUM,18,6,4,1220,9167,2,0
SOFT,1,6,4,1220,9167,2,3
MEDIUM,23,7,4,1220,9167,2,0
MEDIUM,14,8,4,1220,9167,2,0
MEDIUM,10,9,4,1220,9167,2,0
MEDIUM,31,9,4,1220,9167,2,0
MEDIUM,55,8,6,1220,9167,2,0
TEST_UNKNOWN,11,8,6,1220,9167,2,0
MEDIUM,16,8,6,1220,9167,2,0
SOFT,44,8,6,1220,9167,2,0
SOFT,4,8,6,1220,9167,2,0
SOFT,81,8,6,1220,9167,2,0
SOFT,2,10,6,1220,9167,2,0
SOFT,63,10,6,1220,9167,2,0
TEST_UNKNOWN,40,10,6,1220,9167,2,0
MEDIUM,18,9,7,1220,9167,3,3
SOFT,1,9,7,1220,9167,3,0
SOFT,20,11,7,1220,9167,2,0
SOFT,24,10,8,1220,9167,2,0
SOFT,27,10,8,1220,9167,2,0
SOFT,23,10,8,1220,9167,3,0
TEST_UNKNOWN,22,12,8,1220,9167,2,0
SOFT,77,12,8,1220,9167,2,0
SOFT,44,11,9,1220,9167,3,3
SOFT,11,11,9,1220,9167,3,0
SOFT,55,11,9,1220,9167,3,0
SOFT,14,11,9,1220,9167,3,0
SOFT,16,13,9,1220,9167,3,0
SOFT,81,16,9,1220,9167,3,3
SOFT,4,19,9,1220,9167,3,3
SOFT,31,12,10,1220,9167,3,0
SOFT,10,12,10,1220,9167,3,0
SOFT,18,12,10,1220,9167,4,0
TEST_UNKNOWN,1,18,10,1220,9167,4,0
SOFT,27,11,11,1220,9167,3,3
SOFT,24,12,11,1220,9167,3,3
SOFT,40,13,11,1220,9167,3,0
SOFT,63,13,11,1220,9167,3,0
TEST_UNKNOWN,23,13,11,1220,9167,4,0
SOFT,2,16,11,1220,9167,3,5
SOFT,44,14,12,1220,9167,4,0
MEDIUM,20,20,12,1220,9167,3,6
MEDIUM,27,22,12,1220,9167,4,0
SOFT,14,22,12,1220,9167,4,5
MEDIUM,55,22,12,1220,9167,4,3
MEDIUM,11,23,12,1220,9167,4,5
SOFT,24,13,13,1220,9167,4,5
MEDIUM,10,13,13,1220,9167,4,0
SOFT,22,15,13,1220,9167,3,0
MEDIUM,18,18,13,1220,9167,5,6
HARD,77,22,13,1220,9167,3,0
MEDIUM,31,22,13,1220,9167,4,6
HARD,24,15,14,1220,9167,5,0
SOFT,40,21,14,1220,9167,4,3
SOFT,63,22,14,1220,9167,4,3
MEDIUM,10,22,14,1220,9167,5,7
MEDIUM,16,23,14,1220,9167,4,3
MEDIUM,23,23,14,1220,9167,5,4
SOFT,44,20,15,1220,9167,5,3
HARD,24,16,16,1220,9167,6,2
SOFT,22,25,16,1220,9167,4,3
MEDIUM,81,21,17,1220,9167,4,11
HARD,2,24,17,1220,9167,4,0
MEDIUM,18,21,19,1220,9167,6,12
MEDIUM,4,22,20,1220,9167,4,5
SOFT,20,23,21,1220,9167,4,5
HARD,40,23,22,1220,9167,5,5
SOFT,27,23,23,1220,9167,5,4
SOFT,1,3,1,1220,9168,1,0
SOFT,10,3,1,1220,9168,1,0
SOFT,11,3,1,1220,9168,1,0
SOFT,16,3,1,1220,9168,1,0
SOFT,24,3,1,1220,9168,1,0
SOFT,23,3,1,1220,9168,1,0
SOFT,31,3,1,1220,9168,1,0
SOFT,44,3,1,1220,9168,1,0
SOFT,55,3,1,1220,9168,1,0
SOFT,77,3,1,1220,9168,1,0
SOFT,63,3,1,1220,9168,1,0
SOFT,81,3,1,1220,9168,1,0
SOFT,4,4,1,1220,9168,1,0
SOFT,27,5,1,1220,9168,1,0
SOFT,2,6,1,1220,9168,1,0
SOFT,14,6,1,1220,9168,1,0
HARD,18,6,1,1220,9168,1,0
SOFT,20,6,1,1220,9168,1,0
MEDIUM,22,9,1,1220,9168,1,0
MEDIUM,40,9,1,1220,9168,1,0
SOFT,16,6,4,1220,9168,2,3
SOFT,55,6,4,1220,9168,2,3
SOFT,24,6,4,1220,9168,2,3
SOFT,77,6,4,1220,9168,2,3
SOFT,10,6,4,1220,9168,2,3
SOFT,31,6,4,1220,9168,2,3
SOFT,63,6,4,1220,9168,2,3
SOFT,44,6,4,1220,9168,2,3
SOFT,11,6,4,1220,9168,2,3
SOFT,1,6,4,1220,9168,2,3
SOFT,23,6,4,1220,9168,2,0
SOFT,81,8,4,1220,9168,2,3
SOFT,4,7,5,1220,9168,2,4
SOFT,27,6,6,1220,9168,2,5
SOFT,20,7,7,1220,9168,2,6
SOFT,14,7,7,1220,9168,2,6
HARD,18,9,7,1220,9168,2,6
SOFT,2,9,7,1220,9168,2,0
SOFT,24,9,7,1220,9168,3,0
SOFT,10,9,7,1220,9168,3,0
SOFT,23,9,7,1220,9168,3,3
SOFT,31,9,7,1220,9168,3,0
SOFT,63,9,7,1220,9168,3,0
SOFT,44,9,7,1220,9168,3,0
SOFT,1,9,7,1220,9168,3,0
SOFT,11,9,7,1220,9168,3,0
SOFT,27,10,7,1220,9168,3,0
SOFT,77,12,7,1220,9168,3,0
SOFT,55,13,7,1220,9168,3,6
SOFT,16,13,7,1220,9168,3,6
SOFT,4,12,8,1220,9168,3,0
SOFT,20,13,8,1220,9168,3,0
SOFT,14,13,8,1220,9168,3,0
SOFT,81,11,9,1220,9168,3,0
HARD,18,10,10,1220,9168,3,9
MEDIUM,40,10,10,1220,9168,2,9
MEDIUM,22,10,10,1220,9168,2,0
SOFT,2,10,10,1220,9168,3,3
SOFT,24,12,10,1220,9168,4,3
SOFT,10,12,10,1220,9168,4,3
SOFT,1,12,10,1220,9168,4,3
SOFT,11,12,10,1220,9168,4,3
SOFT,23,12,10,1220,9168,4,6
SOFT,31,13,10,1220,9168,4,3
SOFT,44,13,10,1220,9168,4,0
SOFT,2,13,11,1220,9168,4,6
SOFT,27,13,11,1220,9168,4,4
SOFT,18,16,11,1220,9168,4,0
SOFT,40,18,11,1220,9168,3,0
SOFT,22,18,11,1220,9168,3,0
SOFT,81,15,12,1220,9168,4,3
SOFT,77,15,13,1220,9168,4,6
SOFT,24,15,13,1220,9168,5,6
SOFT,10,15,13,1220,9168,5,6
SOFT,4,16,13,1220,9168,4,5
SOFT,55,16,14,1220,9168,4,0
SOFT,14,16,14,1220,9168,4,6
SOFT,20,16,14,1220,9168,4,6
SOFT,16,20,14,1220,9168,4,0
SOFT,18,19,17,1220,9168,5,6
SOFT,55,20,17,1220,9168,5,3
SOFT,16,2,1,1220,9169,1,0
SOFT,55,2,1,1220,9169,1,0
SOFT,77,2,1,1220,9169,1,0
SOFT,2,2,1,1220,9169,1,0
SOFT,1,3,1,1220,9169,1,0
SOFT,4,3,1,1220,9169,1,0
SOFT,81,3,1,1220,9169,1,0
SOFT,11,3,1,1220,9169,1,0
SOFT,44,3,1,1220,9169,1,0
SOFT,24,3,1,1220,9169,1,0
SOFT,14,3,1,1220,9169,1,0
SOFT,63,3,1,1220,9169,1,0
SOFT,20,3,1,1220,9169,1,0
SOFT,31,3,1,1220,9169,1,0
SOFT,22,3,1,1220,9169,1,0
SOFT,27,3,1,1220,9169,1,0
SOFT,23,3,1,1220,9169,1,0
SOFT,40,3,1,1220,9169,1,0
SOFT,18,3,1,1220,9169,1,0
SOFT,10,3,1,1220,9169,1,0
SOFT,16,5,3,1220,9169,2,0
SOFT,55,5,3,1220,9169,2,0
SOFT,77,5,3,1220,9169,2,0
SOFT,40,4,4,1220,9169,2,0
SOFT,18,4,4,1220,9169,2,0
SOFT,81,5,4,1220,9169,2,0
SOFT,11,6,4,1220,9169,2,3
SOFT,24,6,4,1220,9169,2,0
SOFT,27,6,4,1220,9169,2,0
SOFT,10,6,4,1220,9169,2,0
SOFT,20,6,4,1220,9169,2,0
SOFT,31,6,4,1220,9169,2,0
SOFT,63,6,4,1220,9169,2,0
SOFT,22,6,4,1220,9169,2,0
SOFT,14,6,4,1220,9169,2,0
SOFT,44,6,4,1220,9169,2,0
SOFT,23,6,4,1220,9169,2,0
SOFT,1,6,4,1220,9169,2,0
SOFT,4,6,4,1220,9169,2,0
SOFT,40,7,5,1220,9169,3,1
SOFT,18,7,5,1220,9169,3,0
SOFT,16,8,6,1220,9169,3,2
SOFT,55,8,6,1220,9169,3,2
SOFT,81,8,6,1220,9169,3,0
SOFT,23,9,7,1220,9169,3,3
SOFT,44,9,7,1220,9169,3,3
SOFT,11,9,7,1220,9169,3,0
SOFT,63,9,7,1220,9169,3,3
SOFT,10,9,7,1220,9169,3,3
SOFT,31,9,7,1220,9169,3,3
SOFT,22,9,7,1220,9169,3,0
SOFT,14,9,7,1220,9169,3,3
SOFT,20,9,7,1220,9169,3,0
SOFT,1,9,7,1220,9169,3,0
SOFT,4,9,7,1220,9169,3,0
SOFT,40,10,8,1220,9169,4,0
SOFT,16,11,9,1220,9169,4,0
SOFT,55,11,9,1220,9169,4,0
SOFT,81,11,9,1220,9169,4,0
SOFT,23,12,10,1220,9169,4,0
SOFT,14,12,10,1220,9169,4,0
SOFT,44,12,10,1220,9169,4,0
SOFT,31,12,10,1220,9169,4,0
SOFT,11,12,10,1220,9169,4,0
SOFT,63,12,10,1220,9169,4,0
SOFT,22,12,10,1220,9169,4,0
SOFT,10,12,10,1220,9169,4,0
SOFT,1,12,10,1220,9169,4,0
SOFT,4,12,10,1220,9169,4,0
SOFT,40,13,11,1220,9169,5,3
SOFT,16,14,12,1220,9169,5,0
SOFT,55,14,12,1220,9169,5,0
SOFT,81,14,12,1220,9169,5,0
SOFT,11,15,13,1220,9169,5,3
SOFT,44,15,13,1220,9169,5,3
SOFT,22,15,13,1220,9169,5,3
SOFT,63,15,13,1220,9169,5,0
SOFT,14,15,13,1220,9169,5,0
SOFT,40,16,14,1220,9169,6,0
SOFT,22,18,16,1220,9169,6,0
SOFT,11,18,16,1220,9169,6,0
SOFT,44,18,16,1220,9169,6,0
MEDIUM,31,1,1,1220,9173,1,0
MEDIUM,23,1,1,1220,9173,1,0
SOFT,77,1,1,1220,9173,1,0
SOFT,24,1,1,1220,9173,1,0
MEDIUM,11,2,1,1220,9173,1,0
MEDIUM,2,2,1,1220,9173,1,0
SOFT,27,8,1,1220,9173,1,0
SOFT,22,9,1,1220,9173,1,3
SOFT,40,10,1,1220,9173,1,0
SOFT,14,11,1,1220,9173,1,3
MEDIUM,20,12,1,1220,9173,1,0
MEDIUM,81,13,1,1220,9173,1,0
SOFT,18,14,1,1220,9173,1,0
MEDIUM,1,16,1,1220,9173,1,0
MEDIUM,44,16,1,1220,9173,1,0
MEDIUM,4,17,1,1220,9173,1,0
MEDIUM,16,17,1,1220,9173,1,0
MEDIUM,55,18,1,1220,9173,1,0
MEDIUM,10,18,1,1220,9173,1,0
MEDIUM,63,24,1,1220,9173,1,0
SOFT,77,6,2,1220,9173,2,0
SOFT,24,10,2,1220,9173,2,0
MEDIUM,23,13,2,1220,9173,2,0
HARD,31,28,2,1220,9173,2,0
MEDIUM,2,5,3,1220,9173,2,2
HARD,11,12,3,1220,9173,2,0
MEDIUM,2,21,6,1220,9173,3,0
HARD,77,7,7,1220,9173,3,0
MEDIUM,27,21,9,1220,9173,2,0
MEDIUM,22,30,10,1220,9173,2,0
MEDIUM,40,25,11,1220,9173,2,0
SOFT,24,29,11,1220,9173,3,0
HARD,14,25,12,1220,9173,2,0
SOFT,11,13,13,1220,9173,3,3
HARD,20,31,13,1220,9173,2,0
SOFT,11,14,14,1220,9173,4,3
SOFT,23,26,14,1220,9173,3,0
HARD,81,35,14,1220,9173,2,0
SOFT,11,15,15,1220,9173,5,6
MEDIUM,18,20,15,1220,9173,2,0
HARD,44,34,17,1220,9173,2,0
MEDIUM,1,37,17,1220,9173,2,0
MEDIUM,16,34,18,1220,9173,2,0
HARD,4,36,18,1220,9173,2,0
HARD,10,34,19,1220,9173,2,0
MEDIUM,55,38,19,1220,9173,2,0
HARD,2,22,22,1220,9173,4,0
HARD,27,37,22,1220,9173,3,0
HARD,63,53,25,1220,9173,2,0
HARD,40,52,26,1220,9173,3,0
HARD,14,53,26,1220,9173,3,0
HARD,31,53,29,1220,9173,3,0
HARD,24,52,30,1220,9173,4,0
HARD,22,52,31,1220,9173,3,0
HARD,20,52,32,1220,9173,3,0
HARD,16,53,35,1220,9173,3,0
HARD,44,53,35,1220,9173,3,0
HARD,10,53,35,1220,9173,3,0
HARD,81,53,36,1220,9173,3,0
HARD,4,53,37,1220,9173,3,0
MEDIUM,27,52,38,1220,9173,4,0
HARD,1,53,38,1220,9173,3,0
HARD,55,53,39,1220,9173,3,0
HARD,31,1,1,1221,9214,1,0
MEDIUM,27,2,1,1221,9214,1,0
HARD,16,3,1,1221,9214,1,0
HARD,14,4,1,1221,9214,1,0
HARD,18,4,1,1221,9214,1,0
HARD,4,5,1,1221,9214,1,0
HARD,10,5,1,1221,9214,1,0
HARD,11,5,1,1221,9214,1,0
MEDIUM,40,5,1,1221,9214,1,0
MEDIUM,2,8,1,1221,9214,1,0
MEDIUM,20,8,1,1221,9214,1,0
MEDIUM,23,8,1,1221,9214,1,0
MEDIUM,22,9,1,1221,9214,1,0
HARD,44,10,1,1221,9214,1,0
HARD,63,10,1,1221,9214,1,0
MEDIUM,77,10,1,1221,9214,1,0
HARD,81,10,1,1221,9214,1,0
MEDIUM,24,11,1,1221,9214,1,0
HARD,1,12,1,1221,9214,1,0
HARD,55,13,1,1221,9214,1,0
HARD,31,8,2,1221,9214,2,0
MEDIUM,27,7,3,1221,9214,2,2
HARD,16,12,4,1221,9214,2,3
HARD,18,11,5,1221,9214,2,4
HARD,14,13,5,1221,9214,2,4
HARD,11,10,6,1221,9214,2,5
HARD,4,11,6,1221,9214,2,5
MEDIUM,40,14,6,1221,9214,2,5
HARD,10,15,6,1221,9214,2,5
MEDIUM,27,14,8,1221,9214,3,7
MEDIUM,20,9,9,1221,9214,2,8
HARD,31,14,9,1221,9214,3,7
MEDIUM,23,15,9,1221,9214,2,8
MEDIUM,2,16,9,1221,9214,2,8
MEDIUM,22,12,10,1221,9214,2,9
MEDIUM,20,18,10,1221,9214,3,9
HARD,81,15,11,1221,9214,2,10
HARD,11,18,11,1221,9214,3,0
HARD,44,18,11,1221,9214,2,10
HARD,63,19,11,1221,9214,2,10
MEDIUM,77,19,11,1221,9214,2,0
HARD,18,14,12,1221,9214,3,11
HARD,4,17,12,1221,9214,3,11
MEDIUM,24,22,12,1221,9214,2,11
HARD,1,20,13,1221,9214,2,12
MEDIUM,22,20,13,1221,9214,3,12
MEDIUM,16,22,13,1221,9214,3,0
MEDIUM,55,16,14,1221,9214,2,0
HARD,14,20,14,1221,9214,3,13
SOFT,27,17,15,1221,9214,4,0
HARD,18,19,15,1221,9214,4,14
MEDIUM,40,22,15,1221,9214,3,14
SOFT,31,35,15,1221,9214,4,0
MEDIUM,81,17,16,1221,9214,3,0
MEDIUM,10,20,16,1221,9214,3,0
SOFT,23,35,16,1221,9214,3,0
MEDIUM,55,23,17,1221,9214,3,3
SOFT,2,33,17,1221,9214,3,0
MEDIUM,4,21,18,1221,9214,4,0
SOFT,27,28,18,1221,9214,5,0
SOFT,81,29,18,1221,9214,4,15
SOFT,11,21,19,1221,9214,4,0
MEDIUM,44,22,19,1221,9214,3,0
SOFT,20,34,19,1221,9214,4,0
MEDIUM,63,24,20,1221,9214,3,0
SOFT,77,35,20,1221,9214,3,0
SOFT,18,37,20,1221,9214,5,0
SOFT,22,23,21,1221,9214,4,0
SOFT,1,23,21,1221,9214,3,0
SOFT,10,33,21,1221,9214,4,5
SOFT,14,37,21,1221,9214,4,0
SOFT,4,31,22,1221,9214,5,4
SOFT,11,32,22,1221,9214,5,18
SOFT,40,25,23,1221,9214,4,0
SOFT,44,33,23,1221,9214,4,0
SOFT,24,37,23,1221,9214,3,0
SOFT,16,37,23,1221,9214,4,0
SOFT,1,34,24,1221,9214,4,0
SOFT,22,38,24,1221,9214,5,3
SOFT,55,38,24,1221,9214,4,0
SOFT,63,36,25,1221,9214,4,5
SOFT,40,37,26,1221,9214,5,3
SOFT,77,37,36,1221,9214,4,0
MEDIUM,63,2,1,1221,9215,1,9
MEDIUM,44,2,1,1221,9215,1,8
SOFT,27,3,1,1221,9215,1,0
SOFT,77,3,1,1221,9215,1,0
SOFT,24,3,1,1221,9215,1,0
SOFT,20,3,1,1221,9215,1,0
SOFT,81,4,1,1221,9215,1,0
SOFT,4,4,1,1221,9215,1,0
SOFT,1,5,1,1221,9215,1,3
SOFT,55,5,1,1221,9215,1,4
SOFT,16,5,1,1221,9215,1,5
SOFT,14,5,1,1221,9215,1,0
SOFT,11,5,1,1221,9215,1,3
SOFT,22,5,1,1221,9215,1,0
SOFT,2,5,1,1221,9215,1,0
SOFT,23,5,1,1221,9215,1,0
SOFT,18,5,1,1221,9215,1,0
SOFT,31,5,1,1221,9215,1,0
SOFT,10,5,1,1221,9215,1,0
SOFT,40,5,1,1221,9215,1,0
SOFT,63,6,3,1221,9215,2,0
SOFT,44,9,3,1221,9215,2,0
SOFT,20,6,4,1221,9215,2,0
SOFT,24,6,4,1221,9215,2,0
SOFT,77,6,4,1221,9215,2,0
SOFT,27,6,4,1221,9215,2,0
SOFT,4,7,5,1221,9215,2,0
SOFT,81,9,5,1221,9215,2,0
SOFT,1,8,6,1221,9215,2,0
SOFT,14,9,6,1221,9215,2,0
SOFT,55,10,6,1221,9215,2,0
SOFT,16,10,6,1221,9215,2,0
SOFT,11,10,6,1221,9215,2,0
SOFT,40,10,6,1221,9215,2,0
SOFT,2,10,6,1221,9215,2,0
SOFT,22,10,6,1221,9215,2,0
SOFT,18,10,6,1221,9215,2,0
SOFT,31,10,6,1221,9215,2,0
SOFT,10,10,6,1221,9215,2,0
SOFT,23,10,6,1221,9215,2,0
SOFT,20,9,7,1221,9215,3,0
SOFT,77,9,7,1221,9215,3,0
SOFT,24,9,7,1221,9215,3,0
SOFT,63,9,7,1221,9215,3,0
SOFT,27,9,7,1221,9215,3,0
SOFT,4,10,8,1221,9215,3,3
SOFT,1,11,9,1221,9215,3,3
SOFT,81,12,10,1221,9215,3,5
SOFT,77,12,10,1221,9215,4,0
SOFT,63,12,10,1221,9215,4,0
SOFT,44,12,10,1221,9215,3,0
SOFT,27,12,10,1221,9215,4,0
SOFT,14,13,10,1221,9215,3,0
SOFT,55,13,11,1221,9215,3,5
SOFT,16,13,11,1221,9215,3,5
SOFT,22,13,11,1221,9215,3,0
SOFT,11,13,11,1221,9215,3,0
SOFT,23,13,11,1221,9215,3,0
SOFT,10,14,11,1221,9215,3,0
SOFT,31,15,11,1221,9215,3,0
SOFT,4,15,11,1221,9215,4,0
SOFT,1,14,12,1221,9215,4,0
SOFT,77,15,13,1221,9215,5,0
SOFT,63,15,13,1221,9215,5,3
SOFT,44,15,13,1221,9215,4,0
SOFT,81,17,13,1221,9215,4,0
SOFT,14,15,14,1221,9215,4,0
SOFT,23,15,14,1221,9215,4,0
SOFT,11,16,14,1221,9215,4,0
SOFT,22,16,14,1221,9215,4,0
SOFT,55,18,14,1221,9215,4,0
SOFT,16,19,14,1221,9215,4,0
SOFT,10,17,15,1221,9215,4,0
SOFT,1,17,15,1221,9215,5,0
SOFT,31,18,16,1221,9215,4,0
SOFT,77,18,16,1221,9215,6,3
SOFT,14,18,16,1221,9215,5,0
SOFT,4,18,16,1221,9215,5,0
SOFT,63,18,16,1221,9215,6,0
SOFT,44,18,16,1221,9215,5,0
SOFT,1,19,18,1221,9215,6,0
SOFT,81,20,18,1221,9215,5,0
SOFT,10,20,18,1221,9215,5,0
SOFT,44,20,19,1221,9215,6,0
SOFT,31,21,19,1221,9215,5,0
SOFT,77,21,19,1221,9215,7,3
SOFT,14,21,19,1221,9215,6,0
SOFT,4,21,19,1221,9215,6,0
SOFT,63,21,19,1221,9215,7,0
SOFT,16,23,20,1221,9215,5,0
SOFT,81,23,21,1221,9215,6,0
SOFT,10,23,21,1221,9215,6,0
SOFT,31,24,22,1221,9215,6,0
SOFT,16,26,24,1221,9215,6,0
MEDIUM,40,1,1,1221,9220,1,6
SOFT,2,3,1,1221,9220,1,0
MEDIUM,27,11,1,1221,9220,1,0
MEDIUM,11,11,1,1221,9220,1,0
SOFT,31,11,1,1221,9220,1,3
MEDIUM,24,11,1,1221,9220,1,5
SOFT,18,11,1,1221,9220,1,0
MEDIUM,20,11,1,1221,9220,1,5
MEDIUM,81,19,1,1221,9220,1,2
MEDIUM,4,19,1,1221,9220,1,3
MEDIUM,1,19,1,1221,9220,1,0
SOFT,63,19,1,1221,9220,1,3
SOFT,55,19,1,1221,9220,1,0
SOFT,16,19,1,1221,9220,1,6
SOFT,14,19,1,1221,9220,1,3
SOFT,10,19,1,1221,9220,1,3
MEDIUM,44,19,1,1221,9220,1,7
MEDIUM,77,19,1,1221,9220,1,5
MEDIUM,23,19,1,1221,9220,1,6
MEDIUM,22,19,1,1221,9220,1,6
SOFT,24,19,12,1221,9220,2,3
SOFT,18,19,12,1221,9220,2,6
SOFT,20,19,12,1221,9220,2,0
MEDIUM,63,1,1,1221,9221,1,7
SOFT,44,1,1,1221,9221,1,0
SOFT,77,3,1,1221,9221,1,3
MEDIUM,18,3,1,1221,9221,1,8
SOFT,40,3,1,1221,9221,1,0
SOFT,20,3,1,1221,9221,1,0
MEDIUM,22,9,1,1221,9221,1,0
MEDIUM,31,10,1,1221,9221,1,7
MEDIUM,14,11,1,1221,9221,1,5
MEDIUM,10,11,1,1221,9221,1,7
MEDIUM,16,12,1,1221,9221,1,8
MEDIUM,81,12,1,1221,9221,1,6
MEDIUM,4,13,1,1221,9221,1,7
MEDIUM,27,13,1,1221,9221,1,7
MEDIUM,2,13,1,1221,9221,1,0
MEDIUM,1,17,1,1221,9221,1,3
HARD,11,17,1,1221,9221,1,0
MEDIUM,23,18,1,1221,9221,1,0
MEDIUM,24,18,1,1221,9221,1,0
MEDIUM,63,14,2,1221,9221,2,7
MEDIUM,77,21,4,1221,9221,2,0
MEDIUM,18,21,4,1221,9221,2,0
HARD,40,21,4,1221,9221,2,0
MEDIUM,20,21,4,1221,9221,2,0
MEDIUM,22,22,10,1221,9221,2,0
MEDIUM,31,25,11,1221,9221,2,5
MEDIUM,14,26,12,1221,9221,2,5
MEDIUM,10,26,12,1221,9221,2,5
MEDIUM,16,25,13,1221,9221,2,0
MEDIUM,81,25,13,1221,9221,2,7
MEDIUM,2,26,14,1221,9221,2,0
MEDIUM,4,27,14,1221,9221,2,6
HARD,27,27,14,1221,9221,2,0
MEDIUM,63,32,15,1221,9221,3,0
MEDIUM,11,31,18,1221,9221,2,6
MEDIUM,1,34,18,1221,9221,2,3
MEDIUM,23,31,19,1221,9221,2,0
HARD,24,35,19,1221,9221,2,0
HARD,77,39,22,1221,9221,3,0
HARD,18,39,22,1221,9221,3,0
HARD,40,39,22,1221,9221,3,0
HARD,20,39,22,1221,9221,3,0
HARD,22,40,23,1221,9221,3,0
MEDIUM,81,43,26,1221,9221,3,0
HARD,16,43,26,1221,9221,3,0
HARD,31,43,26,1221,9221,3,0
HARD,2,40,27,1221,9221,3,0
HARD,14,44,27,1221,9221,3,0
HARD,10,44,27,1221,9221,3,0
MEDIUM,27,39,28,1221,9221,3,6
MEDIUM,4,44,28,1221,9221,3,0
MEDIUM,11,43,32,1221,9221,3,0
HARD,23,44,32,1221,9221,3,0
HARD,63,50,33,1221,9221,4,0
HARD,1,51,35,1221,9221,3,0
HARD,24,52,36,1221,9221,3,0
HARD,20,56,40,1221,9221,4,0
HARD,27,56,40,1221,9221,4,0
MEDIUM,40,56,40,1221,9221,4,0
HARD,77,57,40,1221,9221,4,1
MEDIUM,18,57,40,1221,9221,4,0
HARD,22,56,41,1221,9221,4,0
HARD,81,57,44,1221,9221,4,0
MEDIUM,16,57,44,1221,9221,4,0
MEDIUM,31,57,44,1221,9221,4,0
MEDIUM,11,57,44,1221,9221,4,0
HARD,4,57,45,1221,9221,4,0
MEDIUM,14,57,45,1221,9221,4,0
MEDIUM,10,57,45,1221,9221,4,0
HARD,23,57,45,1221,9221,4,0
SOFT,63,57,51,1221,9221,5,3
MEDIUM,1,57,52,1221,9221,4,0
SOFT,24,57,53,1221,9221,4,0
MEDIUM,11,2,1,1221,9298,1,1
MEDIUM,1,3,1,1221,9298,1,0
MEDIUM,4,5,1,1221,9298,1,1
MEDIUM,14,5,1,1221,9298,1,0
MEDIUM,77,5,1,1221,9298,1,0
MEDIUM,24,5,1,1221,9298,1,0
MEDIUM,20,5,1,1221,9298,1,0
MEDIUM,16,6,1,1221,9298,1,2
MEDIUM,55,6,1,1221,9298,1,2
MEDIUM,27,6,1,1221,9298,1,1
MEDIUM,63,6,1,1221,9298,1,1
MEDIUM,81,6,1,1221,9298,1,1
MEDIUM,2,6,1,1221,9298,1,1
MEDIUM,44,6,1,1221,9298,1,1
MEDIUM,31,6,1,1221,9298,1,1
MEDIUM,10,6,1,1221,9298,1,1
MEDIUM,22,6,1,1221,9298,1,0
MEDIUM,40,6,1,1221,9298,1,0
MEDIUM,23,6,1,1221,9298,1,0
MEDIUM,18,7,1,1221,9298,1,1
MEDIUM,11,5,3,1221,9298,2,3
MEDIUM,1,6,4,1221,9298,2,0
MEDIUM,11,8,6,1221,9298,3,0
MEDIUM,4,8,6,1221,9298,2,0
MEDIUM,77,8,6,1221,9298,2,0
MEDIUM,24,10,6,1221,9298,2,0
MEDIUM,14,10,6,1221,9298,2,0
MEDIUM,27,9,7,1221,9298,2,0
MEDIUM,31,11,7,1221,9298,2,0
MEDIUM,10,11,7,1221,9298,2,0
MEDIUM,81,12,7,1221,9298,2,0
